H20,,60%-1,,60%-2,,60%-3,,80%-1,,80%-2,,80%-3,,100%-1,,100%-2,,100%-3,,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,
362.0039063,0.0007912000874,362.0039063,0.6007943749,362.0039063,0.7416722178,362.0039063,0.7441219091,362.0039063,1.154841542,362.0039063,1.095308185,362.0039063,1.125532746,362.0039063,1.386720419,362.0039063,1.634395123,362.0039063,1.460773706,
360.9944153,0.0008227359504,360.9944153,0.6023210287,360.9944153,0.7399574518,360.9944153,0.7456695437,360.9944153,1.154522419,360.9944153,1.097031116,360.9944153,1.128023267,360.9944153,1.386457086,360.9944153,1.629663706,360.9944153,1.461478353,
359.9848022,0.0004447414831,359.9848022,0.6021820307,359.9848022,0.7397480607,359.9848022,0.7445099354,359.9848022,1.154480815,359.9848022,1.095937967,359.9848022,1.128422499,359.9848022,1.38659358,359.9848022,1.629197717,359.9848022,1.462215781,
359.0138855,0.0007632190827,359.0138855,0.6055965424,359.0138855,0.7394353747,359.0138855,0.7469388247,359.0138855,1.156207085,359.0138855,1.09856689,359.0138855,1.129598856,359.0138855,1.390423536,359.0138855,1.634165168,359.0138855,1.461007953,
358.0039673,0.0007071069558,358.0039673,0.6006461382,358.0039673,0.7396570444,358.0039673,0.7432649136,358.0039673,1.152419806,358.0039673,1.094678879,358.0039673,1.125749826,358.0039673,1.382407784,358.0039673,1.628298879,358.0039673,1.461253285,
356.993927,0.0007361993194,356.993927,0.6028128862,356.993927,0.7403865457,356.993927,0.7461103201,356.993927,1.15443635,356.993927,1.094665527,356.993927,1.127089977,356.993927,1.384717226,356.993927,1.6317904,356.993927,1.460870266,
355.9837341,0.000769287115,355.9837341,0.6026412845,355.9837341,0.7402145267,355.9837341,0.7438769341,355.9837341,1.152418017,355.9837341,1.095556259,355.9837341,1.126449347,355.9837341,1.388260603,355.9837341,1.626471043,355.9837341,1.462067485,
355.0122375,0.0009219488711,355.0122375,0.6039254665,355.0122375,0.7396606207,355.0122375,0.7458655238,355.0122375,1.154965162,355.0122375,1.096257806,355.0122375,1.126733541,355.0122375,1.386115432,355.0122375,1.628986835,355.0122375,1.460353851,
354.00177,0.0006492391694,354.00177,0.6018365622,354.00177,0.7405974865,354.00177,0.7454625368,354.00177,1.154301405,354.00177,1.096446157,354.00177,1.127101302,354.00177,1.386386871,354.00177,1.631033778,354.00177,1.463615537,
352.9911804,0.0006795721129,352.9911804,0.6030170321,352.9911804,0.7407907248,352.9911804,0.7455670238,352.9911804,1.15558517,352.9911804,1.098504543,352.9911804,1.130189538,352.9911804,1.387482405,352.9911804,1.636650443,352.9911804,1.463196278,
352.0192566,0.0009284082334,352.0192566,0.6042140126,352.0192566,0.7410080433,352.0192566,0.7476261854,352.0192566,1.155982852,352.0192566,1.097569466,352.0192566,1.12883532,352.0192566,1.393017173,352.0192566,1.63222909,352.0192566,1.460313559,
351.0083313,0.000609990966,351.0083313,0.6041740179,351.0083313,0.7416357994,351.0083313,0.7477517128,351.0083313,1.159460187,351.0083313,1.098150134,351.0083313,1.130951881,351.0083313,1.391630769,351.0083313,1.636122942,351.0083313,1.468069673,
349.9973145,0.001017214614,349.9973145,0.6054487824,349.9973145,0.7423816323,349.9973145,0.7482001781,349.9973145,1.157779098,349.9973145,1.101272941,349.9973145,1.130527854,349.9973145,1.392758369,349.9973145,1.640335202,349.9973145,1.465351343,
348.9861145,0.0005602747551,348.9861145,0.6065856814,348.9861145,0.7427266836,348.9861145,0.74939996,348.9861145,1.162620664,348.9861145,1.10402441,348.9861145,1.133901119,348.9861145,1.394790649,348.9861145,1.641654015,348.9861145,1.470442414,
348.0137024,0.0008831947926,348.0137024,0.6076294184,348.0137024,0.743996799,348.0137024,0.7505326271,348.0137024,1.163734436,348.0137024,1.10528326,348.0137024,1.136487722,348.0137024,1.398603201,348.0137024,1.648480058,348.0137024,1.475086808,
347.0022583,0.001057849033,347.0022583,0.6081228256,347.0022583,0.7436763644,347.0022583,0.75195086,347.0022583,1.166307211,347.0022583,1.106928229,347.0022583,1.13754344,347.0022583,1.400961518,347.0022583,1.646622777,347.0022583,1.474606633,
345.9906006,0.0006853019004,345.9906006,0.6082484722,345.9906006,0.7455225587,345.9906006,0.7512617111,345.9906006,1.166769624,345.9906006,1.107497931,345.9906006,1.139037371,345.9906006,1.399292469,345.9906006,1.650899172,345.9906006,1.476448774,
345.0177917,0.0008171340451,345.0177917,0.6070916057,345.0177917,0.7451539636,345.0177917,0.7518821359,345.0177917,1.165385842,345.0177917,1.106842279,345.0177917,1.140723228,345.0177917,1.402784467,345.0177917,1.660019755,345.0177917,1.477756023,
344.0058594,0.0005740381312,344.0058594,0.6073542237,344.0058594,0.7461196184,344.0058594,0.7520245314,344.0058594,1.168676496,344.0058594,1.111196876,344.0058594,1.141533732,344.0058594,1.404249549,344.0058594,1.653115511,344.0058594,1.483642101,
342.993866,0.0009183950024,342.993866,0.6089388728,342.993866,0.7478194833,342.993866,0.753770411,342.993866,1.170562267,342.993866,1.11052835,342.993866,1.143764734,342.993866,1.404995799,342.993866,1.661583066,342.993866,1.482151985,
341.9816895,0.0009060733137,341.9816895,0.6091302633,341.9816895,0.7472614646,341.9816895,0.7533298135,341.9816895,1.170038939,341.9816895,1.112373829,341.9816895,1.142241597,341.9816895,1.408679485,341.9816895,1.657339215,341.9816895,1.486228704,
341.0083313,0.0008525882149,341.0083313,0.6100916266,341.0083313,0.7463084459,341.0083313,0.7540590763,341.0083313,1.169527888,341.0083313,1.112473369,341.0083313,1.14519012,341.0083313,1.407767653,341.0083313,1.658785701,341.0083313,1.481202364,
339.9958801,0.0005977817345,339.9958801,0.6101036072,339.9958801,0.747051239,339.9958801,0.7539591193,339.9958801,1.171114206,339.9958801,1.110622287,339.9958801,1.145417333,339.9958801,1.408595443,339.9958801,1.663321972,339.9958801,1.48222971,
338.9833069,0.000926877663,338.9833069,0.6094636917,338.9833069,0.7476790547,338.9833069,0.7545492053,338.9833069,1.169537783,338.9833069,1.111123085,338.9833069,1.144530654,338.9833069,1.407306552,338.9833069,1.664441824,338.9833069,1.485009909,
338.009552,0.0008299200563,338.009552,0.6096366644,338.009552,0.7473609447,338.009552,0.7537637353,338.009552,1.167633653,338.009552,1.1113168,338.009552,1.142391324,338.009552,1.405870318,338.009552,1.665376544,338.009552,1.483100891,
336.9967346,0.0005879056989,336.9967346,0.6099267006,336.9967346,0.745149374,336.9967346,0.7539138198,336.9967346,1.169797421,336.9967346,1.112263322,336.9967346,1.143270373,336.9967346,1.405734062,336.9967346,1.664116859,336.9967346,1.483328819,
335.9837341,0.0002500009723,335.9837341,0.6095688939,335.9837341,0.7455544472,335.9837341,0.7532184124,335.9837341,1.170999765,335.9837341,1.109756112,335.9837341,1.14236033,335.9837341,1.405498147,335.9837341,1.659456253,335.9837341,1.486007452,
335.0095825,0.0005477558589,335.0095825,0.6105728745,335.0095825,0.7456976175,335.0095825,0.7544383407,335.0095825,1.169256806,335.0095825,1.109125018,335.0095825,1.140762806,335.0095825,1.403903842,335.0095825,1.650168419,335.0095825,1.484754562,
333.9963074,0.0009215857135,333.9963074,0.6102451682,333.9963074,0.7461972833,333.9963074,0.7534775734,333.9963074,1.168370366,333.9963074,1.109674096,333.9963074,1.141906023,333.9963074,1.405160904,333.9963074,1.657408834,333.9963074,1.481311798,
332.9829407,0.0008960086852,332.9829407,0.6095782518,332.9829407,0.7455016375,332.9829407,0.7534722686,332.9829407,1.168239713,332.9829407,1.109609723,332.9829407,1.140654922,332.9829407,1.406883597,332.9829407,1.650765419,332.9829407,1.480319619,
332.0084229,0.0007723470917,332.0084229,0.6107617021,332.0084229,0.7459607124,332.0084229,0.7540860176,332.0084229,1.168514609,332.0084229,1.109017849,332.0084229,1.141038895,332.0084229,1.402557611,332.0084229,1.657861233,332.0084229,1.479611874,
330.994751,0.0007994728512,330.994751,0.6123195887,330.994751,0.7464168668,330.994751,0.7542764544,330.994751,1.168293834,330.994751,1.10853827,330.994751,1.142237306,330.994751,1.40638566,330.994751,1.654232025,330.994751,1.48386693,
329.9809875,0.0007160522509,329.9809875,0.6129385829,329.9809875,0.7466190457,329.9809875,0.7551715374,329.9809875,1.167874932,329.9809875,1.11005795,329.9809875,1.141503453,329.9809875,1.405708194,329.9809875,1.650339365,329.9809875,1.481334329,
329.0060425,0.0007482049987,329.0060425,0.6141782999,329.0060425,0.7479450703,329.0060425,0.7568347454,329.0060425,1.170475602,329.0060425,1.111316681,329.0060425,1.142391086,329.0060425,1.406585574,329.0060425,1.65390861,329.0060425,1.480549693,
327.9920044,0.0007764962502,327.9920044,0.6173423529,327.9920044,0.7497369051,327.9920044,0.7586552501,327.9920044,1.171624064,327.9920044,1.113456607,327.9920044,1.145409822,327.9920044,1.412582636,327.9920044,1.653700113,327.9920044,1.48421073,
327.0168152,0.0007139260997,327.0168152,0.6169022918,327.0168152,0.7503353953,327.0168152,0.7586439252,327.0168152,1.17081058,327.0168152,1.113331079,327.0168152,1.144944549,327.0168152,1.40621376,327.0168152,1.65528357,327.0168152,1.482995033,
326.002533,0.0004880952474,326.002533,0.619418025,326.002533,0.7515118122,326.002533,0.7606264949,326.002533,1.175535321,326.002533,1.116727948,326.002533,1.148587346,326.002533,1.414468527,326.002533,1.658694983,326.002533,1.487843752,
324.9880676,0.0005865059211,324.9880676,0.6225492954,324.9880676,0.7545818686,324.9880676,0.7634902,324.9880676,1.17522049,324.9880676,1.119821548,324.9880676,1.150901914,324.9880676,1.414570212,324.9880676,1.663111567,324.9880676,1.48705554,
324.0125122,0.0008597987471,324.0125122,0.6208859682,324.0125122,0.7571659684,324.0125122,0.7649132013,324.0125122,1.17773068,324.0125122,1.119632602,324.0125122,1.151765347,324.0125122,1.418031812,324.0125122,1.660287023,324.0125122,1.493119001,
322.9978333,0.0006898132269,322.9978333,0.6252065897,322.9978333,0.7589994669,322.9978333,0.7683268785,322.9978333,1.181578279,322.9978333,1.122485518,322.9978333,1.15666163,322.9978333,1.418629527,322.9978333,1.668719649,322.9978333,1.499642491,
321.9829712,0.0009050616063,321.9829712,0.6296398044,321.9829712,0.7621263862,321.9829712,0.7716635466,321.9829712,1.186579585,321.9829712,1.128822446,321.9829712,1.160383701,321.9829712,1.426846743,321.9829712,1.671361208,321.9829712,1.501178265,
321.0070496,0.001027774997,321.0070496,0.6337223053,321.0070496,0.7654128671,321.0070496,0.7749543786,321.0070496,1.189620614,321.0070496,1.132897854,321.0070496,1.164941907,321.0070496,1.432018757,321.0070496,1.677137017,321.0070496,1.503756166,
319.9919739,0.0006735572242,319.9919739,0.6364458799,319.9919739,0.7660957575,319.9919739,0.7762371302,319.9919739,1.192598224,319.9919739,1.136566401,319.9919739,1.168487668,319.9919739,1.434169173,319.9919739,1.679994464,319.9919739,1.508553386,
319.0157776,0.0009803718422,319.0157776,0.6378872395,319.0157776,0.7711488008,319.0157776,0.7801753879,319.0157776,1.197315574,319.0157776,1.139410734,319.0157776,1.172831059,319.0157776,1.442606688,319.0157776,1.683601618,319.0157776,1.517710447,
318.0004578,0.0008726897649,318.0004578,0.6431116462,318.0004578,0.7748274207,318.0004578,0.7853631973,318.0004578,1.201772213,318.0004578,1.144784331,318.0004578,1.176208973,318.0004578,1.444634914,318.0004578,1.691862226,318.0004578,1.520855665,
316.9849548,0.0009126102086,316.9849548,0.6473247409,316.9849548,0.7782341838,316.9849548,0.7889217734,316.9849548,1.207546592,316.9849548,1.151502848,316.9849548,1.180541277,316.9849548,1.454366088,316.9849548,1.691001415,316.9849548,1.52701664,
316.0084229,0.0008125695167,316.0084229,0.6515883803,316.0084229,0.7801564336,316.0084229,0.7930319905,316.0084229,1.211251497,316.0084229,1.155891895,316.0084229,1.187713861,316.0084229,1.459873319,316.0084229,1.700380564,316.0084229,1.534728169,
314.9927063,0.0008489052416,314.9927063,0.6507600546,314.9927063,0.7850609422,314.9927063,0.7933970094,314.9927063,1.215516329,314.9927063,1.157129645,314.9927063,1.189244151,314.9927063,1.463169694,314.9927063,1.70949471,314.9927063,1.540920615,
314.0158997,0.0007868952234,314.0158997,0.6565412283,314.0158997,0.7890532613,314.0158997,0.7984781265,314.0158997,1.221547127,314.0158997,1.162975311,314.0158997,1.196907043,314.0158997,1.468383312,314.0158997,1.713349223,314.0158997,1.547264338,
312.9999084,0.001027385821,312.9999084,0.6615642309,312.9999084,0.7919697165,312.9999084,0.8037406206,312.9999084,1.227756262,312.9999084,1.171752214,312.9999084,1.202430487,312.9999084,1.476574063,312.9999084,1.71797204,312.9999084,1.550797462,
311.9838257,0.0006359399995,311.9838257,0.663574636,311.9838257,0.795345366,311.9838257,0.806091249,311.9838257,1.230995297,311.9838257,1.174275041,311.9838257,1.206784844,311.9838257,1.480692625,311.9838257,1.727373004,311.9838257,1.558854222,
311.0066833,0.0008366114344,311.0066833,0.667275548,311.0066833,0.7986556292,311.0066833,0.8091369867,311.0066833,1.23651278,311.0066833,1.178295732,311.0066833,1.210974574,311.0066833,1.489537597,311.0066833,1.734630704,311.0066833,1.564110518,
309.9903259,0.0006003738963,309.9903259,0.6699735522,309.9903259,0.8018066287,309.9903259,0.8125438094,309.9903259,1.24122417,309.9903259,1.1828475,309.9903259,1.216336131,309.9903259,1.495426297,309.9903259,1.741953731,309.9903259,1.571489453,
309.0129395,0.0009408083861,309.0129395,0.6714439392,309.0129395,0.8040528297,309.0129395,0.8152345419,309.0129395,1.245742917,309.0129395,1.186570406,309.0129395,1.219883084,309.0129395,1.499030828,309.0129395,1.74418056,309.0129395,1.576912403,
307.9963684,0.0008424989064,307.9963684,0.6755104661,307.9963684,0.8084358573,307.9963684,0.8185381293,307.9963684,1.249793172,307.9963684,1.190317273,307.9963684,1.224060416,307.9963684,1.505089879,307.9963684,1.751181841,307.9963684,1.58452332,
307.0187378,0.0008607324562,307.0187378,0.6780667305,307.0187378,0.8097487688,307.0187378,0.8206976056,307.0187378,1.252551317,307.0187378,1.196272135,307.0187378,1.227987289,307.0187378,1.5100317,307.0187378,1.757697821,307.0187378,1.587530136,
306.0018921,0.0007433301071,306.0018921,0.6798775792,306.0018921,0.8132292628,306.0018921,0.8236263394,306.0018921,1.256790876,306.0018921,1.200385213,306.0018921,1.232332349,306.0018921,1.516960502,306.0018921,1.763050199,306.0018921,1.594567418,
304.9848938,0.0008628593641,304.9848938,0.682600379,304.9848938,0.8146004081,304.9848938,0.8270031214,304.9848938,1.26020503,304.9848938,1.204665065,304.9848938,1.237342596,304.9848938,1.519495726,304.9848938,1.774598718,304.9848938,1.602556348,
304.006897,0.0008221653989,304.006897,0.6843284965,304.006897,0.816110909,304.006897,0.8295556903,304.006897,1.26542151,304.006897,1.207581162,304.006897,1.240463495,304.006897,1.525320888,304.006897,1.776465774,304.006897,1.605840683,
302.9897156,0.001041371608,302.9897156,0.686799705,302.9897156,0.8177391887,302.9897156,0.8310764432,302.9897156,1.269438744,302.9897156,1.212216258,302.9897156,1.245255947,302.9897156,1.531473875,302.9897156,1.786769152,302.9897156,1.609750271,
302.0115051,0.0009826290188,302.0115051,0.6863170266,302.0115051,0.8192903399,302.0115051,0.8314270377,302.0115051,1.271996856,302.0115051,1.213092327,302.0115051,1.246961713,302.0115051,1.536571622,302.0115051,1.791874409,302.0115051,1.616951227,
300.9940491,0.0008681506151,300.9940491,0.6879500747,300.9940491,0.820099473,300.9940491,0.8331929445,300.9940491,1.27515769,300.9940491,1.217054605,300.9940491,1.248984098,300.9940491,1.538620949,300.9940491,1.797888637,300.9940491,1.618826389,
300.0155945,0.0009274743497,300.0155945,0.6894382238,300.0155945,0.8220264912,300.0155945,0.8350002766,300.0155945,1.277809024,300.0155945,1.219583988,300.0155945,1.252018094,300.0155945,1.544461727,300.0155945,1.802897334,300.0155945,1.624802947,
298.9979248,0.0009091342217,298.9979248,0.6909613609,298.9979248,0.8230851889,298.9979248,0.8370191455,298.9979248,1.281420827,298.9979248,1.223986983,298.9979248,1.256911755,298.9979248,1.549360394,298.9979248,1.809993863,298.9979248,1.628487587,
298.0192566,0.000913336582,298.0192566,0.6909003854,298.0192566,0.8229368925,298.0192566,0.8367474079,298.0192566,1.28437078,298.0192566,1.225128055,298.0192566,1.258481026,298.0192566,1.552136421,298.0192566,1.816545367,298.0192566,1.632734656,
297.0013123,0.0008924031281,297.0013123,0.6891878247,297.0013123,0.8241821527,297.0013123,0.8370116949,297.0013123,1.286183238,297.0013123,1.225570679,297.0013123,1.259578347,297.0013123,1.554328203,297.0013123,1.822360396,297.0013123,1.640620828,
295.9832458,0.0009569965769,295.9832458,0.6917290688,295.9832458,0.82514292,295.9832458,0.8404571414,295.9832458,1.289839625,295.9832458,1.230508924,295.9832458,1.264803648,295.9832458,1.562354565,295.9832458,1.829787374,295.9832458,1.645709038,
295.0042419,0.001047132188,295.0042419,0.6909496188,295.0042419,0.8265514374,295.0042419,0.8406561613,295.0042419,1.293920398,295.0042419,1.233585477,295.0042419,1.267225981,295.0042419,1.568441153,295.0042419,1.837971568,295.0042419,1.652918577,
293.9859314,0.001006239327,293.9859314,0.6911617517,293.9859314,0.8274489641,293.9859314,0.8414276242,293.9859314,1.297989964,293.9859314,1.23634851,293.9859314,1.27184844,293.9859314,1.573943734,293.9859314,1.848827124,293.9859314,1.659846663,
293.0067139,0.001001672819,293.0067139,0.6946524978,293.0067139,0.8303100467,293.0067139,0.845544517,293.0067139,1.305762649,293.0067139,1.242715001,293.0067139,1.277742624,293.0067139,1.582564712,293.0067139,1.864579082,293.0067139,1.666840076,
291.9881897,0.0009179539629,291.9881897,0.6956791282,291.9881897,0.8314332366,291.9881897,0.8465839624,291.9881897,1.310911775,291.9881897,1.247168183,291.9881897,1.282120943,291.9881897,1.588059664,291.9881897,1.871965885,291.9881897,1.673890591,
291.0086975,0.001035455498,291.0086975,0.6934878826,291.0086975,0.8314787745,291.0086975,0.8457873464,291.0086975,1.312114477,291.0086975,1.248252034,291.0086975,1.283747911,291.0086975,1.592442751,291.0086975,1.87654388,291.0086975,1.680479288,
289.9899292,0.0009664139943,289.9899292,0.6939986944,289.9899292,0.8323341608,289.9899292,0.8477514386,289.9899292,1.316119194,289.9899292,1.250469565,289.9899292,1.287351131,289.9899292,1.59611249,289.9899292,1.890094757,289.9899292,1.689149976,
289.0102539,0.001091636019,289.0102539,0.6960535049,289.0102539,0.8336488008,289.0102539,0.8494654298,289.0102539,1.320392251,289.0102539,1.254285455,289.0102539,1.292488337,289.0102539,1.60179019,289.0102539,1.898606181,289.0102539,1.690437436,
287.991272,0.0006095243734,287.991272,0.6975164413,287.991272,0.8325872421,287.991272,0.8508414626,287.991272,1.324227333,287.991272,1.259372354,287.991272,1.296333313,287.991272,1.609445214,287.991272,1.908465385,287.991272,1.697393775,
287.0113525,0.001042461488,287.0113525,0.6955670118,287.0113525,0.8334026933,287.0113525,0.8501345515,287.0113525,1.324932933,287.0113525,1.259889126,287.0113525,1.297500372,287.0113525,1.612784624,287.0113525,1.911254883,287.0113525,1.703228354,
285.992157,0.0009332073969,285.992157,0.695528686,285.992157,0.8341611624,285.992157,0.8516907096,285.992157,1.328899741,285.992157,1.261849642,285.992157,1.299856305,285.992157,1.61567235,285.992157,1.920365691,285.992157,1.710528016,
285.0120239,0.0009055545088,285.0120239,0.6945804358,285.0120239,0.8353249431,285.0120239,0.8506768346,285.0120239,1.329425693,285.0120239,1.26225543,285.0120239,1.3005867,285.0120239,1.619693637,285.0120239,1.924043536,285.0120239,1.713458776,
283.9925537,0.001061481889,283.9925537,0.6974492669,283.9925537,0.8341680169,283.9925537,0.8533868194,283.9925537,1.335370898,283.9925537,1.267538309,283.9925537,1.304638982,283.9925537,1.622237444,283.9925537,1.93220973,283.9925537,1.714416742,
283.012207,0.0009684116812,283.012207,0.6954605579,283.012207,0.83318156,283.012207,0.8519797325,283.012207,1.333081841,283.012207,1.266103268,283.012207,1.304872155,283.012207,1.624115467,283.012207,1.935217261,283.012207,1.719480872,
281.9925232,0.0007645156584,281.9925232,0.6931765676,281.9925232,0.8334702849,281.9925232,0.8508865833,281.9925232,1.334168911,281.9925232,1.265404344,281.9925232,1.304758787,281.9925232,1.625907063,281.9925232,1.938079715,281.9925232,1.721736193,
281.0119934,0.0009553880664,281.0119934,0.6938522458,281.0119934,0.8340241313,281.0119934,0.8518121839,281.0119934,1.334283829,281.0119934,1.267170548,281.0119934,1.307731867,281.0119934,1.627810597,281.0119934,1.940749764,281.0119934,1.72410512,
279.9920959,0.001043499331,279.9920959,0.6935919523,279.9920959,0.8331277966,279.9920959,0.8514748216,279.9920959,1.337586999,279.9920959,1.267920136,279.9920959,1.307317495,279.9920959,1.629076838,279.9920959,1.94573462,279.9920959,1.723433495,
279.0112915,0.001176167047,279.0112915,0.6945107579,279.0112915,0.8329331875,279.0112915,0.8525821567,279.0112915,1.338037968,279.0112915,1.269005775,279.0112915,1.306756973,279.0112915,1.631495476,279.0112915,1.947111487,279.0112915,1.72621274,
277.9911804,0.001113954582,277.9911804,0.69331038,277.9911804,0.8324699998,277.9911804,0.8520227075,277.9911804,1.338566422,277.9911804,1.268144011,277.9911804,1.308082938,277.9911804,1.630012393,277.9911804,1.951517344,277.9911804,1.729132891,
277.0102234,0.001116887201,277.0102234,0.6922430992,277.0102234,0.8319310546,277.0102234,0.8509293795,277.0102234,1.338248491,277.0102234,1.267755747,277.0102234,1.307153463,277.0102234,1.632030845,277.0102234,1.951336741,277.0102234,1.72810483,
275.9898376,0.001153637655,275.9898376,0.6906980276,275.9898376,0.8314271569,275.9898376,0.8504503965,275.9898376,1.339210272,275.9898376,1.26795125,275.9898376,1.308063507,275.9898376,1.630603909,275.9898376,1.953691959,275.9898376,1.731769681,
275.008606,0.0008572568768,275.008606,0.6925256848,275.008606,0.8297781348,275.008606,0.8513255715,275.008606,1.33894062,275.008606,1.269395113,275.008606,1.309185386,275.008606,1.630573869,275.008606,1.955789804,275.008606,1.726089001,
273.9880676,0.001038984396,273.9880676,0.692127943,273.9880676,0.8306276798,273.9880676,0.8508189917,273.9880676,1.339902997,273.9880676,1.268267632,273.9880676,1.308858156,273.9880676,1.62953341,273.9880676,1.961748362,273.9880676,1.726631761,
273.0066528,0.0009715508786,273.0066528,0.6933076978,273.0066528,0.8295881748,273.0066528,0.8514990211,273.0066528,1.341521859,273.0066528,1.269076109,273.0066528,1.309381723,273.0066528,1.633899689,273.0066528,1.960758567,273.0066528,1.72912848,
271.9858704,0.001104637748,271.9858704,0.6876987815,271.9858704,0.8290408254,271.9858704,0.8473299742,271.9858704,1.336636543,271.9858704,1.266105413,271.9858704,1.307198882,271.9858704,1.630251646,271.9858704,1.959760189,271.9858704,1.732725143,
271.0042419,0.001264608698,271.0042419,0.6864349842,271.0042419,0.829323411,271.0042419,0.8468763232,271.0042419,1.338640451,271.0042419,1.265474677,271.0042419,1.306867957,271.0042419,1.631321549,271.0042419,1.966058135,271.0042419,1.731323361,
269.9832153,0.0006749572349,269.9832153,0.6886763573,269.9832153,0.8281935453,269.9832153,0.8479220867,269.9832153,1.336522937,269.9832153,1.26709199,269.9832153,1.307400346,269.9832153,1.62932837,269.9832153,1.96254909,269.9832153,1.732908368,
269.0014343,0.001151379547,269.0014343,0.6880367398,269.0014343,0.8276737332,269.0014343,0.8471692204,269.0014343,1.336715579,269.0014343,1.266167641,269.0014343,1.306658268,269.0014343,1.630712152,269.0014343,1.960061312,269.0014343,1.72968173,
268.0194702,0.001037349692,268.0194702,0.6878548861,268.0194702,0.8253355026,268.0194702,0.8469447494,268.0194702,1.338025451,268.0194702,1.264933467,268.0194702,1.306322813,268.0194702,1.629394412,268.0194702,1.962245941,268.0194702,1.729259133,
266.9981689,0.001055435743,266.9981689,0.684835434,266.9981689,0.8253749609,266.9981689,0.8446485996,266.9981689,1.335145831,266.9981689,1.263429284,266.9981689,1.303976893,266.9981689,1.627839923,266.9981689,1.961663365,266.9981689,1.730225682,
266.0160522,0.0009572560084,266.0160522,0.684494257,266.0160522,0.8250777721,266.0160522,0.8445402384,266.0160522,1.336005688,266.0160522,1.261579394,266.0160522,1.304829478,266.0160522,1.626445651,266.0160522,1.962631583,266.0160522,1.72975564,
264.9944763,0.001387475641,264.9944763,0.6863355041,264.9944763,0.8236963153,264.9944763,0.8457329869,264.9944763,1.334690928,264.9944763,1.262798309,264.9944763,1.305395007,264.9944763,1.625974417,264.9944763,1.96722436,264.9944763,1.729837656,
264.0121155,0.001376568922,264.0121155,0.6861749291,264.0121155,0.8228313327,264.0121155,0.8444905281,264.0121155,1.335161209,264.0121155,1.262562156,264.0121155,1.304021001,264.0121155,1.628607392,264.0121155,1.962187409,264.0121155,1.726152182,
262.9904175,0.001096488908,262.9904175,0.6853841543,262.9904175,0.8225480914,262.9904175,0.8440316916,262.9904175,1.336047769,262.9904175,1.261122823,262.9904175,1.303676844,262.9904175,1.626772523,262.9904175,1.964612484,262.9904175,1.727050185,
262.0078735,0.001237661578,262.0078735,0.6879147291,262.0078735,0.8227512836,262.0078735,0.8457465172,262.0078735,1.337254643,262.0078735,1.263448,262.0078735,1.304229617,262.0078735,1.62752068,262.0078735,1.96762538,262.0078735,1.726460099,
260.9859009,0.00114216574,260.9859009,0.6881623864,260.9859009,0.8218922615,260.9859009,0.8440360427,260.9859009,1.335927486,260.9859009,1.263420701,260.9859009,1.303491712,260.9859009,1.627173185,260.9859009,1.963115096,260.9859009,1.727673292,
260.0031433,0.000899354869,260.0031433,0.6822247505,260.0031433,0.8231139183,260.0031433,0.8414911032,260.0031433,1.332334042,260.0031433,1.259441853,260.0031433,1.302598357,260.0031433,1.626796484,260.0031433,1.964307785,260.0031433,1.73219192,

